product_id,product_name,brand,category,corpus_scope,vintage_label,version_id,evidence_id,evidence_kind,source_domain,source_url,source_title,source_owner,panel_acquisition_state,ocr_priority,ocr_gap_category,ocr_access_state,ocr_recommended_action,registry_priority,promotion_blocker,ground_truth_fields_missing,image_reference,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,rights_review_status,allowed_public_output,candidate_only,manual_verified
lean_cuisine_salisbury_steak,Lean Cuisine Salisbury Steak,,frozen foods,full_corpus_shell,2010s bridge,2010s,lean_cuisine_salisbury_steak__2010s__678__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/frozen-meat-based-meals/013800166197/,UPC Food Search Lean Cuisine Salisbury Steak record added 2019,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,lean_cuisine_salisbury_steak__2010s__678__1;lean_cuisine_salisbury_steak:lean_cuisine_salisbury_steak__2010s__678__1;https://upcfoodsearch.com/food-products/frozen-meat-based-meals/013800166197/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
lucky_charms,Lucky Charms,,cereal,full_corpus_shell,2010s bridge,2010s,lucky_charms__2010s__902__1,panel_source_candidate,district.schoolnutritionandfitness.com,https://district.schoolnutritionandfitness.com/mentorpsfoodservice/files/SpecSheets/ES/Cereal%2C_Lucky_Charms%2C_WG_ES.pdf,Lucky Charms school foodservice spec sheet PDF,district.schoolnutritionandfitness.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,lucky_charms__2010s__902__1;lucky_charms:lucky_charms__2010s__902__1;https://district.schoolnutritionandfitness.com/mentorpsfoodservice/files/SpecSheets/ES/Cereal%2C_Lucky_Charms%2C_WG_ES.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
mcdonalds_world_famous_fries,McDonald's World Famous Fries,,fast food,full_corpus_shell,2000s bridge,2000s,mcdonalds_world_famous_fries__2000s__653__2,panel_source_candidate,canceredinstitute.org,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror - fries,canceredinstitute.org,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_world_famous_fries__2000s__653__2;mcdonalds_world_famous_fries:mcdonalds_world_famous_fries__2000s__653__2;https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
mcdonalds_world_famous_fries,McDonald's World Famous Fries,,fast food,full_corpus_shell,2010s bridge,2010s,mcdonalds_world_famous_fries__2010s__653__1,panel_source_candidate,canceredinstitute.org,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror - fries,canceredinstitute.org,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_world_famous_fries__2010s__653__1;mcdonalds_world_famous_fries:mcdonalds_world_famous_fries__2010s__653__1;https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
nilla_wafers,Nilla Wafers,,cookies,full_corpus_shell,2000s bridge,2000s,nilla_wafers__2000s__865__1,panel_source_candidate,directionsforme.org,https://www.directionsforme.org/product/6135,Nilla Wafers DirectionsForMe label page,directionsforme.org,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,nilla_wafers__2000s__865__1;nilla_wafers:nilla_wafers__2000s__865__1;https://www.directionsforme.org/product/6135,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
nilla_wafers,Nilla Wafers,,cookies,full_corpus_shell,2010s bridge,2010s,nilla_wafers__2010s__865__1,panel_source_candidate,directionsforme.org,https://www.directionsforme.org/product/6135,Nilla Wafers DirectionsForMe label page,directionsforme.org,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,nilla_wafers__2010s__865__1;nilla_wafers:nilla_wafers__2010s__865__1;https://www.directionsforme.org/product/6135,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
nutella_hazelnut_spread,Nutella Hazelnut Spread,,spreads,full_corpus_shell,1980s or earlier lead,1980s_or_earlier,nutella_hazelnut_spread__1980s_or_earlier__1034__1,panel_source_candidate,superbrands.co.il,https://superbrands.co.il/pdf/2011/nutella_en.pdf,Superbrands 2011 Nutella brand history PDF,superbrands.co.il,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,nutella_hazelnut_spread__1980s_or_earlier__1034__1;nutella_hazelnut_spread:nutella_hazelnut_spread__1980s_or_earlier__1034__1;https://superbrands.co.il/pdf/2011/nutella_en.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
philadelphia_cream_cheese_original,Philadelphia Original Cream Cheese,,dairy,full_corpus_shell,2010s bridge,2010s,philadelphia_cream_cheese_original__2010s__211__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/disneywizard/4282861742/in/photostream/,"Philadelphia Cream Cheese Regular Package Label, 2010 - Flickr",flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,philadelphia_cream_cheese_original__2010s__211__1;philadelphia_cream_cheese_original:philadelphia_cream_cheese_original__2010s__211__1;https://www.flickr.com/photos/disneywizard/4282861742/in/photostream/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
pillsbury_crescent_rolls,Pillsbury Crescent Rolls,,refrigerated dough,full_corpus_shell,2010s bridge,2010s,pillsbury_crescent_rolls__2010s__694__1,panel_source_candidate,upcitemdb.com,https://www.upcitemdb.com/upc/18000004157,Pillsbury Butter Flake Crescent Rolls UPCItemDB record,upcitemdb.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,pillsbury_crescent_rolls__2010s__694__1;pillsbury_crescent_rolls:pillsbury_crescent_rolls__2010s__694__1;https://www.upcitemdb.com/upc/18000004157,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
pillsbury_toaster_strudel_strawberry,Pillsbury Toaster Strudel Strawberry,,frozen foods,full_corpus_shell,2000s bridge,2000s,pillsbury_toaster_strudel_strawberry__2000s__675__1,panel_source_candidate,bcscan.com,https://www.bcscan.com/itemdetail.php?ean=0018000655205,Pillsbury Toaster Strudel Strawberry BCScan item record,bcscan.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,pillsbury_toaster_strudel_strawberry__2000s__675__1;pillsbury_toaster_strudel_strawberry:pillsbury_toaster_strudel_strawberry__2000s__675__1;https://www.bcscan.com/itemdetail.php?ean=0018000655205,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
pillsbury_toaster_strudel_strawberry,Pillsbury Toaster Strudel Strawberry,,frozen foods,full_corpus_shell,2010s bridge,2010s,pillsbury_toaster_strudel_strawberry__2010s__676__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/other-frozen-breakfast-products/018000426980/,Pillsbury Strawberry Toaster Strudel UPC Food Search record,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,pillsbury_toaster_strudel_strawberry__2010s__676__1;pillsbury_toaster_strudel_strawberry:pillsbury_toaster_strudel_strawberry__2010s__676__1;https://upcfoodsearch.com/food-products/other-frozen-breakfast-products/018000426980/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
pizza_hut_original_pan_pepperoni,Pizza Hut Original Pan Pepperoni Pizza,,fast food,full_corpus_shell,2000s bridge,2000s,pizza_hut_original_pan_pepperoni__2000s__655__1,panel_source_candidate,yumpu.com,https://www.yumpu.com/en/document/view/2176122/ingredient-statement-july-2004-pizza-hut,Pizza Hut Ingredient Statement July 2004 document view,yumpu.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,pizza_hut_original_pan_pepperoni__2000s__655__1;pizza_hut_original_pan_pepperoni:pizza_hut_original_pan_pepperoni__2000s__655__1;https://www.yumpu.com/en/document/view/2176122/ingredient-statement-july-2004-pizza-hut,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
